Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Transmission_Manual,Fuel_Diesel,Fuel_LPG,Fuel_Petrol
226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,2.0,19.01,1461,108.5,5.0,8.92,1,1,0,0
228,Mini Cooper Convertible S,Kochi,2017,26327,1.0,16.82,1998,189.08,4.0,35.67,0,0,0,1
230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,2.0,17.2,1396,53.5,5.0,0.85,1,1,0,0
231,Chevrolet Beat LT,Kochi,2016,60813,2.0,18.6,1199,76.8,5.0,3.32,1,0,0,1
232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,1.0,22.07,1199,73.9,5.0,3.6,1,1,0,0
233,Maruti Swift ZDi,Hyderabad,2016,64000,1.0,22.9,1248,74.0,5.0,6.8,1,1,0,0
234,Ford Figo Diesel EXI,Kolkata,2012,41284,1.0,20.0,1399,68.05,5.0,2.5,1,1,0,0
235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,1.0,11.36,2755,171.5,7.0,19.64,0,1,0,0
236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,2.0,11.72,2199,194.3,7.0,7.0,0,1,0,0
237,Honda City i-VTEC V,Kolkata,2011,32572,1.0,17.4,1497,117.3,5.0,3.87,1,0,0,1
238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,1.0,18.6,1197,81.83,5.0,6.27,1,0,0,1
239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,1.0,19.27,2143,167.62,5.0,18.12,0,1,0,0
240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,1.0,25.44,936,57.6,5.0,2.65,1,1,0,0
241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,1.0,22.54,1396,88.73,5.0,7.2,1,1,0,0
242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,1.0,12.99,2494,100.6,7.0,14.3,1,1,0,0
243,Maruti Ertiga VDI,Chennai,2013,52000,1.0,20.77,1248,88.76,7.0,6.9,1,1,0,0
244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,1.0,12.8,2494,102.0,7.0,10.75,1,1,0,0
246,Honda City i VTEC V,Kochi,2016,33915,1.0,17.8,1497,117.3,5.0,8.09,1,0,0,1
247,BMW X1 sDrive20d,Ahmedabad,2014,82002,1.0,17.05,1995,184.0,5.0,18.5,0,1,0,0
248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,1.0,24.0,1120,70.0,5.0,4.75,1,1,0,0
249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,1.0,28.09,1248,88.5,5.0,8.45,1,1,0,0
250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,1.0,20.5,1598,103.6,5.0,3.5,1,1,0,0
251,Hyundai Accent CRDi,Kochi,2006,160538,1.0,13.1,1493,82.0,5.0,1.8,1,1,0,0
252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,2.0,19.91,1498,103.6,5.0,3.7,1,1,0,0
253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,1.0,18.7,1199,88.7,5.0,7.17,1,0,0,1
254,Hyundai i10 Era,Jaipur,2010,83000,1.0,19.81,1086,68.05,5.0,1.75,1,0,0,1
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,1.0,16.38,1995,183.0,5.0,21.99,0,1,0,0
256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,1.0,13.68,2393,147.8,7.0,18.65,1,1,0,0
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,3.0,19.7,796,35.0,5.0,1.85,1,0,0,1
258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,2.0,20.4,1197,81.8,5.0,5.95,1,0,0,1
259,Hyundai Grand i10 Magna,Mumbai,2014,16514,1.0,18.9,1197,82.0,5.0,3.75,1,0,0,1
260,Maruti Swift VDI,Pune,2012,120000,1.0,22.9,1248,74.0,5.0,3.75,1,1,0,0
261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,1.0,22.0,1582,126.2,5.0,2.6,1,1,0,0
263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,1.0,17.0,1197,80.0,5.0,2.8,1,0,0,1
264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,1.0,11.57,2987,254.79,5.0,61.29,0,1,0,0
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,2.0,15.8,2148,170.0,5.0,18.0,1,1,0,0
266,Maruti Ritz ZDi,Hyderabad,2014,88500,1.0,23.2,1248,73.94,5.0,4.35,1,1,0,0
267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,1.0,19.67,1582,126.2,5.0,13.75,1,1,0,0
268,Maruti A-Star Vxi,Pune,2010,67000,1.0,19.0,998,66.1,5.0,2.0,1,0,0,1
269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,1.0,19.64,1461,108.45,5.0,10.0,1,1,0,0
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,1.0,17.8,1248,76.0,5.0,1.65,1,1,0,0
271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,1.0,16.55,2993,258.0,5.0,45.77,0,1,0,0
272,Hyundai i10 Sportz,Bangalore,2010,36000,2.0,20.36,1197,78.9,5.0,3.25,1,0,0,1
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,1.0,12.8,2494,102.0,7.0,12.8,1,1,0,0
274,Maruti Zen VXI BSII,Mumbai,2002,60000,3.0,17.3,993,60.0,5.0,0.55,1,0,0,1
275,Maruti Swift VDI,Hyderabad,2018,31025,1.0,28.4,1248,74.0,5.0,7.15,1,1,0,0
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,2.0,12.05,2179,120.0,8.0,7.0,1,1,0,0
277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,1.0,22.95,1248,74.0,5.0,3.75,1,1,0,0
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,1.0,18.88,999,123.24,5.0,8.5,1,0,0,1
279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,1.0,23.4,1248,74.0,5.0,4.35,1,1,0,0
280,Maruti Alto 800 LXI,Kochi,2016,32227,1.0,22.74,796,47.3,5.0,3.26,1,0,0,1
281,Honda City 1.5 S MT,Jaipur,2011,55000,1.0,17.0,1497,118.0,5.0,4.21,1,0,0,1
282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,1.0,12.07,2967,241.4,7.0,70.36,0,1,0,0
283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,2.0,17.0,1896,105.0,5.0,2.95,0,1,0,0
284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,1.0,17.1,1591,121.3,5.0,4.28,1,0,0,1
285,Honda City 1.5 V AT,Jaipur,2009,78442,1.0,16.8,1497,118.0,5.0,3.57,0,0,0,1
286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,1.0,21.9,1396,88.8,5.0,3.11,1,1,0,0
287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,1.0,15.0,1396,98.6,5.0,5.96,0,0,0,1
288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,1.0,20.54,1598,103.6,5.0,4.7,1,1,0,0
289,Honda City i VTEC VX,Ahmedabad,2014,49000,1.0,17.4,1497,117.3,5.0,6.9,1,0,0,1
290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,1.0,22.95,1248,74.0,5.0,5.25,1,1,0,0
291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,1.0,18.48,1995,177.0,5.0,28.0,0,1,0,0
292,Maruti Wagon R LXI Minor,Delhi,2009,60000,1.0,18.9,1061,67.0,5.0,1.35,1,0,0,1
293,Honda Jazz VX,Delhi,2015,62178,1.0,18.2,1199,88.7,5.0,4.85,1,0,0,1
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,1.0,15.0,1896,105.0,5.0,6.7,1,1,0,0
295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,1.0,20.36,1197,78.9,5.0,3.1,1,0,0,1
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,1.0,19.27,2143,170.0,5.0,18.64,0,1,0,0
297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,1.0,20.36,1197,78.9,5.0,2.8,1,0,0,1
298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,1.0,13.68,2393,147.8,7.0,20.25,1,1,0,0
299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,1.0,17.68,1968,174.33,5.0,26.78,0,1,0,0
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,2.0,12.99,2494,100.6,7.0,8.26,1,1,0,0
301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,1.0,16.47,1198,73.9,5.0,3.89,1,0,0,1
302,Maruti Alto K10 LXI,Hyderabad,2011,70000,1.0,20.92,998,67.1,5.0,2.1,1,0,0,1
303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,1.0,18.0,1497,117.3,5.0,12.69,0,0,0,1
304,Tata Indigo LX,Coimbatore,2013,59138,1.0,17.0,1405,70.0,5.0,2.58,1,1,0,0
305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,1.0,17.68,1968,174.33,5.0,20.77,0,1,0,0
306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,1.0,17.9,2143,136.0,5.0,20.26,0,1,0,0
309,Maruti Celerio VXI AT,Hyderabad,2014,77815,1.0,23.1,998,67.04,5.0,4.25,0,0,0,1
310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,1.0,17.9,2143,201.15,5.0,57.0,0,1,0,0
311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,1.0,12.7,2179,187.7,5.0,44.0,0,1,0,0
312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,1.0,20.54,1598,103.6,5.0,3.65,1,1,0,0
313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,1.0,14.0,796,35.0,5.0,2.05,1,0,0,1
314,Honda Brio 1.2 VX MT,Kochi,2012,91931,1.0,18.5,1198,86.8,5.0,3.13,1,0,0,1
315,Tata Sumo Delux,Hyderabad,2000,158000,2.0,14.07,2956,83.1,7.0,1.5,1,1,0,0
316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,1.0,18.0,1248,75.0,5.0,2.85,1,1,0,0
317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,1.0,18.9,998,67.1,5.0,2.65,1,0,0,1
318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,1.0,16.0,2179,140.0,7.0,10.6,1,1,0,0
319,Tata Indigo LS Dicor,Pune,2008,138000,2.0,17.1,1396,70.0,5.0,1.25,1,1,0,0
320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,1.0,16.02,1373,93.7,7.0,8.25,1,0,0,1
321,Honda Accord 2.4 A/T,Mumbai,2011,60000,1.0,11.7,2354,177.6,5.0,4.45,0,0,0,1
322,Maruti Swift Dzire VDi,Kolkata,2012,48000,1.0,19.3,1248,73.9,5.0,3.7,1,1,0,0
323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,1.0,17.8,1399,68.0,5.0,2.8,1,1,0,0
324,Honda City ZX GXi,Kolkata,2008,40000,1.0,17.7,1497,78.0,5.0,1.8,1,0,0,1
325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,1.0,17.68,1968,174.33,5.0,21.95,0,1,0,0
326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,1.0,9.52,2993,313.0,4.0,49.0,0,1,0,0
327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,1.0,14.75,2967,245.0,7.0,62.67,0,1,0,0
328,Maruti Zen Estilo LXI Green (CNG),Pune,2008,42496,1.0,26.3,998,67.1,5.0,1.4,1,0,0,0
329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,1.0,23.0,1396,90.0,5.0,5.5,1,1,0,0
330,Hyundai i10 Sportz AT,Bangalore,2009,37000,3.0,16.95,1197,78.9,5.0,2.95,0,0,0,1
331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,1.0,19.0,1199,88.7,5.0,6.86,0,0,0,1
332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,1.0,25.2,1248,74.0,5.0,6.15,1,1,0,0
333,Hyundai i20 Asta 1.2,Pune,2011,79152,2.0,18.5,1197,82.85,5.0,3.3,1,0,0,1
334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,1.0,16.47,1198,73.9,5.0,2.55,1,0,0,1
335,Maruti Alto LXi,Ahmedabad,2009,35000,1.0,19.7,796,46.3,5.0,1.5,1,0,0,1
336,Toyota Corolla H4,Chennai,2004,105000,2.0,11.3,1794,125.0,5.0,2.5,0,0,0,1
337,Maruti Alto LXi,Chennai,2006,56000,2.0,19.7,796,46.3,5.0,1.4,1,0,0,1
338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,1.0,21.12,1248,88.8,5.0,3.4,1,1,0,0
339,Maruti Alto LXi,Pune,2012,38000,1.0,19.7,796,46.3,5.0,2.25,1,0,0,1
340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,1.0,19.3,1968,141.0,5.0,7.5,0,1,0,0
341,Toyota Corolla H4,Kolkata,2008,80000,1.0,11.3,1794,125.0,5.0,2.8,0,0,0,1
342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,1.0,18.6,1197,81.83,5.0,7.66,1,0,0,1
343,Maruti Vitara Brezza LDi,Chennai,2016,45000,1.0,24.3,1248,88.5,5.0,7.15,1,1,0,0
344,Honda City 1.5 V MT,Delhi,2010,87430,1.0,17.0,1497,118.0,5.0,3.5,1,0,0,1
345,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,2.0,18.0,1248,75.0,5.0,3.5,1,1,0,0
346,Honda Amaze S i-Dtech,Kolkata,2013,57000,1.0,25.8,1498,98.6,5.0,3.45,1,1,0,0
347,Hyundai EON D Lite Plus,Coimbatore,2016,27904,1.0,21.1,814,55.2,5.0,3.55,1,0,0,1
348,BMW 3 Series Luxury Line,Kochi,2015,30717,2.0,21.76,1995,190.0,5.0,25.99,0,1,0,0
349,Hyundai Verna 1.6 SX,Bangalore,2012,80000,1.0,22.32,1582,126.32,5.0,5.25,1,1,0,0
350,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,1.0,21.02,1248,88.8,5.0,2.9,1,1,0,0
351,Skoda Octavia RS,Jaipur,2005,100000,1.0,14.45,1984,227.0,5.0,2.05,0,0,0,1
352,Maruti Alto K10 VXI,Pune,2017,30000,1.0,24.07,998,67.1,5.0,3.75,1,0,0,1
353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,1.0,22.7,1498,89.84,5.0,6.75,1,1,0,0
354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,2.0,18.0,995,62.0,5.0,0.95,1,0,0,1
355,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,1.0,19.33,1999,177.0,5.0,52.0,0,1,0,0
356,Honda CR-V RVi MT,Jaipur,2007,119000,3.0,13.1,1997,141.1,5.0,3.91,1,0,0,1
357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,1.0,14.67,1798,177.46,5.0,27.3,0,0,0,1
358,Hyundai i10 Magna 1.2,Chennai,2009,620000,1.0,20.36,1197,78.9,5.0,2.7,1,0,0,1
359,Maruti Swift LDI,Delhi,2013,70000,1.0,22.9,1248,74.0,5.0,3.5,1,1,0,0
360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,1.0,18.5,1197,83.14,5.0,6.2,0,0,0,1
361,Nissan Micra Diesel XV,Chennai,2011,83000,1.0,23.08,1461,63.1,5.0,2.75,1,1,0,0
362,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,1.0,23.4,1248,74.0,5.0,3.25,1,1,0,0
363,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,1.0,17.8,1399,67.0,5.0,3.25,1,1,0,0
364,Maruti Zen LX,Kolkata,2003,65000,1.0,17.3,993,60.0,5.0,0.65,1,0,0,1
365,Mini Clubman Cooper S,Pune,2017,8350,1.0,13.8,1998,192.0,5.0,35.0,1,0,0,1
366,Toyota Etios GD,Kolkata,2014,45000,1.0,23.59,1364,67.05,5.0,3.25,1,1,0,0
367,Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,1.0,24.7,796,47.3,5.0,2.9,1,0,0,1
368,Maruti Alto VXi,Bangalore,2011,11000,3.0,18.9,796,47.0,5.0,2.9,1,0,0,1
369,BMW X5 3.0d,Bangalore,2009,90000,2.0,11.0,2993,235.0,5.0,17.75,0,1,0,0
370,Nissan Teana XV,Mumbai,2015,74000,2.0,11.07,2496,179.5,5.0,8.25,0,0,0,1
371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,1.0,18.9,1197,82.0,5.0,5.77,0,0,0,1
372,Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,1.0,24.3,1248,88.5,5.0,9.49,1,1,0,0
373,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,3.0,12.07,2967,241.4,7.0,12.95,0,1,0,0
374,Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,1.0,17.9,2143,136.0,5.0,20.0,0,1,0,0
375,Maruti 800 AC,Chennai,2007,72000,3.0,16.1,796,37.0,4.0,1.0,1,0,0,1
376,Renault Duster 85PS Diesel RxL,Chennai,2015,93000,2.0,20.45,1461,83.8,5.0,7.1,1,1,0,0
377,Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,1.0,21.43,1364,87.2,5.0,16.5,1,1,0,0
378,Mercedes-Benz New C-Class 220,Chennai,2014,25000,1.0,15.8,2148,170.0,5.0,26.0,1,1,0,0
379,Maruti Ritz VDi,Hyderabad,2010,68000,2.0,21.1,1248,73.9,5.0,3.2,1,1,0,0
380,Honda BRV i-VTEC V CVT,Kochi,2017,35676,1.0,16.0,1497,117.3,7.0,9.48,0,0,0,1
381,Hyundai Xcent 1.1 CRDi Base,Kochi,2015,74310,1.0,24.4,1120,71.0,5.0,4.0,1,1,0,0
382,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Jaipur,2014,59364,1.0,14.21,2143,203.0,5.0,26.5,0,1,0,0
383,Mercedes-Benz B Class B180,Kochi,2014,41380,2.0,14.8,1595,120.7,5.0,11.77,0,0,0,1
384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900,1.0,15.0,2143,204.0,5.0,37.0,0,1,0,0
385,Honda City i VTEC VX Option,Mumbai,2016,28000,1.0,17.8,1497,117.3,5.0,8.75,1,0,0,1
387,Honda City 1.5 S MT,Chennai,2011,93982,1.0,17.0,1497,118.0,5.0,3.75,1,0,0,1
388,Hyundai Verna Transform VTVT,Pune,2010,95000,1.0,16.2,1599,103.2,5.0,2.5,1,0,0,1
389,Jaguar XE Portfolio,Mumbai,2017,9000,1.0,13.5,1999,246.74,5.0,34.5,0,0,0,1
390,Honda Amaze S i-Vtech,Delhi,2015,52516,1.0,18.0,1198,86.7,5.0,4.65,1,0,0,1
391,Mini Cooper Convertible 1.6,Bangalore,2015,20000,1.0,18.86,1598,122.0,4.0,32.0,0,0,0,1
392,Mercedes-Benz S Class 2005 2013 S 350 CDI,Coimbatore,2017,56451,1.0,13.5,2987,282.0,5.0,62.81,0,1,0,0
393,Hyundai EON Magna Plus,Chennai,2014,37000,1.0,21.1,814,55.2,5.0,3.25,1,0,0,1
394,Maruti Wagon R VXI BS IV,Kolkata,2014,17400,1.0,20.51,998,67.04,5.0,3.1,1,0,0,1
395,Maruti Ritz LDi,Coimbatore,2011,90207,1.0,21.1,1248,73.9,5.0,3.91,1,1,0,0
396,BMW 3 Series 320d Sedan,Chennai,2011,89616,1.0,16.07,1995,181.0,5.0,11.0,0,1,0,0
397,Tata Xenon XT EX 4X2,Pune,2014,85000,1.0,13.49,2179,138.03,5.0,3.5,1,1,0,0
398,Audi A3 35 TDI Attraction,Chennai,2014,79271,1.0,20.38,1968,143.0,5.0,16.5,0,1,0,0
399,Land Rover Range Rover 2.2L Dynamic,Hyderabad,2012,56000,1.0,12.7,2179,187.7,5.0,30.0,0,1,0,0
400,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2010,85001,2.0,12.0,2987,224.0,7.0,28.0,0,1,0,0
401,Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,Hyderabad,2018,12000,1.0,13.5,2477,175.56,7.0,28.0,0,1,0,0
402,Maruti Alto LX,Jaipur,2010,125000,1.0,19.7,796,46.3,5.0,0.92,1,0,0,1
403,Maruti Wagon R LXI BSIII,Pune,2013,53000,1.0,14.0,1061,64.0,5.0,2.75,1,0,0,1
404,Land Rover Range Rover 2.2L Prestige,Coimbatore,2017,34990,1.0,12.7,2179,187.7,5.0,53.83,0,1,0,0
405,Hyundai Verna 1.6 SX VTVT,Pune,2011,49768,2.0,17.01,1591,121.3,5.0,4.95,1,0,0,1
406,BMW 5 Series 525d Sedan,Hyderabad,2013,56000,1.0,16.73,2993,218.0,5.0,33.5,0,1,0,0
407,Jaguar XF Diesel,Bangalore,2013,75000,1.0,14.74,2993,270.9,5.0,27.95,0,1,0,0
408,Skoda Superb Elegance 1.8 TSI AT,Hyderabad,2010,57000,1.0,13.7,1798,157.75,5.0,7.25,0,0,0,1
409,Audi Q3 35 TDI Quattro Premium,Kochi,2017,37542,1.0,15.73,1968,174.33,5.0,25.71,0,1,0,0
410,Land Rover Range Rover 2.2L Pure,Coimbatore,2014,95649,1.0,12.7,2179,187.7,5.0,29.67,0,1,0,0
411,Mercedes-Benz New C-Class 220 CDI AT,Jaipur,2013,35299,1.0,14.84,2143,170.0,5.0,19.0,0,1,0,0
412,Mahindra Scorpio S10 4WD,Kochi,2017,28464,1.0,15.4,2179,120.0,7.0,13.05,1,1,0,0
413,BMW 3 Series Luxury Line,Mumbai,2015,41000,1.0,21.76,1995,190.0,5.0,25.5,0,1,0,0
414,Honda BR-V i-VTEC S MT,Pune,2017,9000,1.0,15.4,1497,117.3,7.0,8.5,1,0,0,1
415,Volvo S80 2006-2013 D5,Chennai,2010,92098,2.0,16.0,2400,215.0,5.0,7.25,0,1,0,0
416,Hyundai Accent GLE,Pune,2005,5834,1.0,13.2,1495,94.0,5.0,0.8,1,0,0,1
417,Hyundai i20 Active SX Petrol,Jaipur,2017,40250,1.0,17.19,1197,81.86,5.0,6.9,1,0,0,1
418,Mercedes-Benz GLC 43 AMG Coupe,Coimbatore,2018,22397,1.0,11.5,2996,367.0,5.0,70.99,0,0,0,1
419,Hyundai EON Magna Plus,Kolkata,2015,20800,2.0,21.1,814,55.2,5.0,2.25,1,0,0,1
420,Hyundai Grand i10 SportZ Edition,Kochi,2018,40322,1.0,18.9,1197,81.86,5.0,5.5,1,0,0,1
421,Honda City 1.5 EXI S,Mumbai,2013,52576,1.0,13.0,1493,100.0,5.0,4.35,1,0,0,1
422,Volkswagen Polo Petrol Trendline 1.2L,Kolkata,2010,55000,1.0,16.47,1198,73.9,5.0,2.25,1,0,0,1
423,Audi A6 35 TFSI Matrix,Mumbai,2016,47000,1.0,15.26,1798,187.74,5.0,24.5,0,0,0,1
425,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,23163,1.0,15.29,1591,121.3,5.0,12.03,1,0,0,1
426,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,2011,50000,2.0,11.74,1796,186.0,5.0,8.5,0,0,0,1
427,Mini Cooper Convertible S,Mumbai,2014,11900,1.0,16.82,1998,189.08,4.0,28.5,0,0,0,1
429,Toyota Etios VD,Bangalore,2013,37000,1.0,23.59,1364,67.04,5.0,5.75,1,1,0,0
430,Honda Brio S MT,Delhi,2014,30000,2.0,19.4,1198,86.8,5.0,3.2,1,0,0,1
431,Maruti Baleno Alpha Automatic,Coimbatore,2018,12831,1.0,21.4,1197,83.1,5.0,9.89,0,0,0,1
432,Skoda Laura Ambiente 2.0 TDI CR AT,Coimbatore,2012,143017,1.0,20.0,1968,138.1,5.0,6.58,0,1,0,0
433,Hyundai EON Era Plus,Kochi,2018,13102,1.0,21.1,814,55.2,5.0,4.06,1,0,0,1
434,Renault Captur 1.5 Diesel RXL,Coimbatore,2019,24950,1.0,20.37,1461,108.45,5.0,13.37,1,1,0,0
435,BMW 5 Series 2003-2012 GT 530d LE,Coimbatore,2011,57832,1.0,16.2,2993,258.0,5.0,25.82,0,1,0,0
436,Maruti Alto 800 LXI,Kochi,2016,34267,1.0,22.74,796,47.3,5.0,3.74,1,0,0,1
437,Volvo V40 D3,Bangalore,2015,33000,2.0,16.8,1984,150.0,5.0,22.0,0,1,0,0
438,Maruti Wagon R LXI BSII,Ahmedabad,2007,55100,1.0,18.9,998,67.1,5.0,1.45,1,0,0,1
439,Honda City ZX GXi,Kolkata,2008,40000,1.0,17.7,1497,78.0,5.0,2.0,1,0,0,1
440,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2017,31841,1.0,15.1,1196,73.0,5.0,4.7,1,0,0,0
441,Chevrolet Enjoy 1.4 LS 8,Kolkata,2014,15000,1.0,13.7,1399,98.79,8.0,3.75,1,0,0,1
442,Mahindra Bolero ZLX,Coimbatore,2016,82756,1.0,15.96,2523,62.1,7.0,7.7,1,1,0,0
444,Hyundai EON D Lite,Hyderabad,2014,20600,1.0,21.1,814,55.2,5.0,2.6,1,0,0,1
445,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,29952,1.0,13.0,1591,121.3,5.0,13.77,0,0,0,1
446,Volkswagen Vento 1.6 Comfortline,Mumbai,2017,15000,2.0,16.09,1598,103.5,5.0,7.1,1,0,0,1
447,Honda Civic 2006-2010 1.8 S AT,Pune,2008,61938,2.0,12.9,1799,130.0,5.0,2.65,0,0,0,1
448,Tata Indica Vista Quadrajet LS,Hyderabad,2014,67000,1.0,22.3,1248,74.0,5.0,2.5,1,1,0,0
449,Mahindra XUV500 W8 2WD,Kochi,2013,61672,1.0,16.0,2179,140.0,7.0,7.53,1,1,0,0
450,Hyundai i20 1.2 Asta Option,Coimbatore,2017,26185,1.0,18.6,1197,81.83,5.0,7.98,1,0,0,1
451,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,2.0,14.16,1968,174.3,5.0,39.0,0,1,0,0
452,Maruti Ritz VXi,Chennai,2011,67000,2.0,18.5,1197,85.8,5.0,2.25,1,0,0,1
453,Mitsubishi Cedia Sports,Chennai,2010,66000,2.0,13.17,1999,114.0,5.0,3.85,1,0,0,1
454,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2015,80883,1.0,12.8,2494,102.0,7.0,13.5,1,1,0,0
455,Maruti Celerio LDi,Hyderabad,2016,80219,1.0,27.62,793,47.0,5.0,3.5,1,1,0,0
456,Maruti S-Cross Delta DDiS 200 SH,Delhi,2018,12923,1.0,25.1,1248,88.5,5.0,8.92,1,1,0,0
